# Order_Type Price Size
# Order_Type: 1=Buy, 0=Sell
0 100.60 26
1 100.60 103
0 100.60 69
1 100.60 17
1 100.59 69
1 100.60 159
1 100.60 44
1 100.61 120
1 100.61 160
1 100.61 13
1 100.62 94
1 100.62 33
0 100.62 59
1 100.61 27
1 100.61 51
0 100.61 23
1 100.62 27
1 100.61 18
1 100.61 82
1 100.62 163
1 100.62 18
1 100.62 312
1 100.62 29
0 100.62 47
1 100.62 25
0 100.62 132
0 100.61 67
1 100.62 66
1 100.62 25
1 100.62 69
1 100.62 102
1 100.62 44
1 100.62 71
1 100.62 50
0 100.61 124
0 100.60 12
1 100.61 30
0 100.60 25
1 100.60 62
0 100.60 8
1 100.60 12
1 100.61 349
0 100.61 35
1 100.61 11
0 100.61 70
1 100.61 310
1 100.61 71
1 100.61 41
1 100.61 73
1 100.62 103
1 100.62 39
1 100.62 43
0 100.61 77
0 100.60 63
0 100.60 4
0 100.59 114
0 100.59 144
0 100.60 54
0 100.59 131
1 100.60 34
1 100.60 47
0 100.59 38
1 100.58 57
0 100.58 18
1 100.58 126
1 100.58 135
1 100.58 266
1 100.59 85
0 100.58 48
0 100.58 61
0 100.59 97
1 100.58 53
0 100.60 175
0 100.61 154
0 100.61 6
1 100.60 48
1 100.60 41
1 100.60 12
0 100.60 119
0 100.59 59
0 100.59 39
0 100.59 39
0 100.58 82
1 100.58 63
0 100.58 248
1 100.58 312
0 100.58 13
0 100.58 54
1 100.58 35
0 100.58 71
1 100.58 28
1 100.58 278
1 100.58 222
1 100.58 96
0 100.58 32
0 100.58 23
1 100.58 186
1 100.59 17
1 100.58 71
0 100.59 49
1 100.59 22
0 100.59 53
1 100.58 35
0 100.58 49
0 100.58 16
0 100.59 10
0 100.59 165
0 100.59 60
0 100.59 36
1 100.59 118
1 100.59 54
0 100.59 15
0 100.59 10
0 100.59 41
0 100.59 71
0 100.58 45
1 100.58 11
1 100.59 24
1 100.59 36
0 100.58 301
0 100.58 166
0 100.58 78
0 100.57 73
0 100.58 70
0 100.58 197
1 100.58 11
1 100.59 108
0 100.59 43
0 100.58 99
1 100.59 65
0 100.58 46
1 100.58 55
1 100.58 54
0 100.59 27
0 100.59 48
0 100.59 13
1 100.59 30
1 100.60 42
1 100.60 43
0 100.60 71
1 100.61 23
1 100.62 32
1 100.62 93
0 100.63 200
1 100.63 149
1 100.64 47
1 100.63 35
0 100.63 36
1 100.63 33
0 100.63 100
1 100.63 29
1 100.62 101
0 100.62 57
1 100.62 93
0 100.62 20
1 100.63 39
1 100.64 23
1 100.64 455
0 100.64 41
1 100.65 17
0 100.64 22
0 100.64 29
0 100.63 86
0 100.63 55
1 100.63 142
0 100.63 99
1 100.63 188
1 100.63 23
0 100.63 19
1 100.63 89
1 100.63 257
1 100.63 110
1 100.63 55
1 100.63 52
1 100.64 9
0 100.63 81
1 100.64 13
0 100.63 547
0 100.64 171
1 100.64 346
1 100.63 31
0 100.63 20
1 100.64 160
1 100.63 109
0 100.63 114
0 100.63 169
1 100.63 151
1 100.63 78
1 100.63 66
1 100.63 26
0 100.63 29
0 100.63 101
1 100.62 54
1 100.62 97
1 100.62 323
1 100.62 117
1 100.61 45
0 100.61 21
1 100.61 39
0 100.61 21
1 100.60 33
1 100.60 10
0 100.61 19
1 100.61 69
0 100.60 16
0 100.61 23
1 100.60 149
1 100.61 97
0 100.61 33
0 100.60 594
1 100.59 79
0 100.58 25
0 100.58 395
0 100.58 128
0 100.58 958
0 100.58 237
0 100.59 122
0 100.59 28
1 100.59 340
0 100.59 8
1 100.59 7
1 100.59 628
0 100.59 18
1 100.57 17
0 100.58 16
1 100.58 28
0 100.58 133
0 100.59 63
1 100.59 62
1 100.60 38
0 100.60 134
1 100.59 37
0 100.59 453
1 100.60 27
1 100.59 479
1 100.59 79
1 100.60 373
1 100.59 288
0 100.59 39
0 100.60 63
0 100.59 34
0 100.59 43
1 100.58 200
0 100.58 15
1 100.58 62
0 100.59 17
0 100.59 72
0 100.59 63
0 100.59 66
0 100.60 27
0 100.59 112
1 100.59 112
0 100.59 170
0 100.59 47
1 100.60 193
0 100.60 35
0 100.60 16
0 100.61 81
0 100.61 57
1 100.61 27
1 100.61 68
0 100.62 16
0 100.62 64
0 100.62 117
0 100.61 46
0 100.61 22
0 100.61 50
1 100.61 147
1 100.61 48
0 100.61 106
1 100.61 124
0 100.60 22
1 100.60 29
0 100.60 212
0 100.60 111
0 100.59 42
0 100.59 133
0 100.59 224
1 100.59 19
1 100.60 35
0 100.59 31
0 100.60 48
1 100.60 190
1 100.60 212
0 100.60 128
0 100.60 257
0 100.60 9
1 100.61 23
1 100.61 51
1 100.60 136
0 100.61 48
0 100.61 73
0 100.61 23
1 100.62 85
1 100.63 65
1 100.63 8
0 100.63 10
0 100.63 81
0 100.62 22
0 100.62 102
0 100.62 396
0 100.63 190
1 100.63 122
0 100.63 600
1 100.62 101
1 100.62 46
1 100.62 35
1 100.61 83
1 100.61 28
1 100.60 230
0 100.61 98
1 100.60 239
1 100.61 143
1 100.62 50
1 100.62 112
1 100.62 54
1 100.62 17
1 100.62 71
0 100.62 145
0 100.62 135
1 100.62 252
1 100.62 22
1 100.62 82
1 100.62 9
1 100.62 77
0 100.62 88
1 100.62 15
1 100.63 11
1 100.62 86
1 100.63 24
0 100.62 33
1 100.62 41
0 100.61 30
1 100.62 74
1 100.62 121
1 100.62 14
1 100.63 49
1 100.62 805
1 100.63 114
1 100.62 123
1 100.61 35
0 100.61 88
0 100.62 190
1 100.62 105
0 100.62 79
0 100.62 39
1 100.62 36
0 100.61 33
1 100.61 10
0 100.60 130
0 100.60 265
0 100.61 28
1 100.61 33
1 100.60 32
1 100.60 98
1 100.61 10
1 100.60 109
0 100.61 11
0 100.62 71
0 100.61 515
0 100.61 85
1 100.61 188
0 100.61 32
0 100.61 54
1 100.62 96
1 100.62 21
0 100.62 43
1 100.62 21
1 100.63 55
1 100.62 12
0 100.62 17
1 100.63 33
1 100.63 108
0 100.62 135
1 100.62 140
1 100.62 48
1 100.62 37
0 100.61 21
0 100.61 92
1 100.62 18
0 100.62 253
1 100.62 47
1 100.62 14
1 100.62 50
1 100.61 36
0 100.61 15
0 100.62 312
0 100.62 80
1 100.62 21
0 100.62 19
0 100.62 93
0 100.63 151
1 100.63 127
1 100.62 108
0 100.62 70
0 100.61 248
0 100.61 138
0 100.59 65
0 100.59 74
1 100.59 12
0 100.59 31
0 100.58 14
0 100.59 65
1 100.59 9
0 100.59 179
1 100.59 652
0 100.59 47
0 100.58 30
0 100.58 27
1 100.58 8
0 100.57 105
0 100.56 52
1 100.56 77
0 100.57 59
1 100.57 56
1 100.57 12
0 100.57 90
0 100.56 299
1 100.57 35
1 100.56 25
0 100.57 198
0 100.57 16
0 100.57 103
1 100.57 176
1 100.58 161
0 100.57 12
1 100.57 57
0 100.57 33
0 100.56 14
1 100.56 60
0 100.56 106
0 100.56 74
0 100.55 685
1 100.55 438
0 100.55 60
0 100.55 51
0 100.56 49
0 100.55 181
0 100.54 11
1 100.54 66
1 100.54 7
1 100.54 72
0 100.54 64
1 100.55 264
0 100.55 76
0 100.56 107
0 100.54 207
0 100.54 93
1 100.54 43
0 100.55 15
0 100.54 28
0 100.55 324
0 100.54 35
0 100.54 32
0 100.55 168
0 100.55 40
0 100.55 6
0 100.54 10
1 100.54 27
1 100.54 132
1 100.55 97
0 100.55 32
1 100.54 57
0 100.55 79
0 100.55 7
1 100.55 8
0 100.55 57
0 100.55 49
0 100.55 117
0 100.56 6
1 100.56 78
1 100.56 20
1 100.56 71
1 100.57 17
0 100.57 158
0 100.58 139
0 100.58 34
1 100.58 8
0 100.58 165
1 100.58 67
1 100.57 462
1 100.58 76
0 100.59 219
1 100.59 84
0 100.59 6
1 100.59 24
1 100.60 15
0 100.60 8
0 100.60 69
0 100.60 64
0 100.60 19
0 100.59 78
1 100.59 15
0 100.59 145
1 100.59 305
1 100.59 324
0 100.59 70
1 100.60 30
0 100.61 37
1 100.62 38
0 100.61 309
1 100.62 118
0 100.62 17
1 100.61 236
0 100.62 33
1 100.62 69
0 100.62 174
0 100.62 56
0 100.62 32
0 100.62 33
1 100.61 22
0 100.61 26
1 100.61 43
0 100.61 50
1 100.61 110
0 100.61 54
1 100.61 37
1 100.61 95
1 100.60 61
0 100.61 170
0 100.61 114
1 100.60 6
1 100.60 59
0 100.60 130
0 100.60 48
1 100.60 86
0 100.61 17
1 100.61 90
1 100.61 216
1 100.61 21
0 100.60 73
0 100.60 24
0 100.60 66
1 100.60 11
1 100.60 31
0 100.60 119
1 100.59 34
0 100.58 53
1 100.58 172
1 100.58 74
0 100.59 104
1 100.59 16
1 100.59 44
0 100.59 38
1 100.58 69
0 100.58 59
1 100.58 50
1 100.58 78
0 100.58 233
0 100.59 22
1 100.58 54
0 100.58 26
1 100.58 653
1 100.58 6
0 100.59 17
1 100.58 18
1 100.57 149
1 100.57 286
1 100.57 78
0 100.57 66
1 100.57 53
1 100.56 51
0 100.55 173
1 100.55 20
1 100.55 114
1 100.56 9
0 100.55 143
1 100.55 20
0 100.54 24
1 100.54 230
1 100.54 10
1 100.54 148
1 100.54 42
0 100.54 149
1 100.53 74
0 100.54 37
0 100.53 23
0 100.52 11
1 100.52 19
0 100.52 23
1 100.52 18
0 100.52 114
0 100.52 151
1 100.52 70
0 100.52 86
1 100.51 70
1 100.51 117
0 100.51 47
1 100.51 111
0 100.52 78
1 100.53 81
0 100.53 76
1 100.53 63
0 100.54 26
1 100.53 49
1 100.53 83
1 100.54 26
0 100.53 57
1 100.52 42
0 100.53 165
0 100.53 31
0 100.53 34
0 100.52 176
0 100.52 132
1 100.52 26
1 100.51 36
1 100.52 74
0 100.52 104
1 100.51 56
1 100.52 32
1 100.52 23
1 100.52 53
1 100.52 35
1 100.52 206
1 100.53 15
1 100.54 294
0 100.55 58
0 100.55 17
1 100.55 35
0 100.54 18
0 100.55 70
1 100.55 704
0 100.55 50
1 100.55 134
0 100.56 462
0 100.56 225
1 100.56 72
0 100.56 68
0 100.57 96
0 100.57 18
1 100.57 20
0 100.56 24
1 100.56 70
0 100.56 44
0 100.56 166
0 100.56 451
1 100.56 40
1 100.56 435
1 100.55 110
1 100.55 14
1 100.56 248
0 100.56 86
1 100.56 14
0 100.56 45
1 100.55 45
0 100.55 22
0 100.56 99
1 100.56 477
0 100.56 43
0 100.57 127
1 100.56 21
0 100.57 110
1 100.57 199
1 100.57 37
1 100.58 10
1 100.58 207
0 100.58 5
1 100.58 102
0 100.58 278
0 100.58 21
1 100.58 26
0 100.57 96
0 100.57 70
1 100.57 43
0 100.56 134
0 100.56 12
0 100.56 114
1 100.56 110
0 100.56 28
0 100.57 201
0 100.57 62
0 100.56 95
1 100.56 6
1 100.56 5
0 100.56 46
0 100.57 39
0 100.57 27
1 100.57 107
0 100.58 76
1 100.57 11
0 100.58 198
1 100.58 45
0 100.59 24
0 100.59 90
1 100.58 315
1 100.58 7
1 100.57 20
1 100.57 73
0 100.57 63
0 100.57 172
0 100.57 81
1 100.57 14
1 100.56 17
0 100.56 24
1 100.56 146
1 100.55 40
0 100.54 52
0 100.54 80
1 100.54 324
1 100.54 25
0 100.54 19
0 100.55 48
0 100.55 26
0 100.56 25
1 100.56 41
0 100.57 127
1 100.57 46
1 100.57 95
0 100.58 18
1 100.58 372
0 100.58 66
1 100.58 44
0 100.58 8
1 100.57 58
0 100.57 71
1 100.57 45
1 100.57 90
0 100.57 71
1 100.57 22
0 100.57 163
1 100.56 48
1 100.57 69
1 100.57 220
0 100.57 20
1 100.58 54
0 100.58 45
0 100.59 9
1 100.58 72
1 100.58 499
0 100.59 111
1 100.59 51
0 100.60 12
1 100.60 70
1 100.60 10
0 100.59 128
0 100.59 29
1 100.59 51
0 100.60 68
0 100.59 34
0 100.60 111
0 100.59 166
0 100.59 22
1 100.58 225
0 100.58 237
0 100.58 261
0 100.59 19
0 100.59 29
1 100.58 61
1 100.57 30
1 100.57 233
1 100.57 14
0 100.57 84
1 100.57 124
1 100.57 104
1 100.57 58
1 100.57 179
1 100.58 196
0 100.58 41
1 100.57 23
1 100.56 23
1 100.56 18
0 100.57 25
1 100.56 185
0 100.56 11
0 100.56 141
1 100.57 20
1 100.56 267
1 100.56 127
1 100.57 120
0 100.57 51
1 100.58 215
1 100.58 16
1 100.58 120
1 100.58 58
0 100.58 74
1 100.58 54
0 100.58 117
0 100.59 34
0 100.59 217
0 100.59 21
0 100.59 72
0 100.59 86
0 100.59 62
1 100.59 21
0 100.58 25
0 100.59 41
1 100.59 19
0 100.58 265
0 100.58 52
1 100.58 113
1 100.57 92
0 100.57 353
1 100.57 9
1 100.57 74
0 100.56 40
0 100.56 79
1 100.56 94
1 100.55 65
0 100.56 141
0 100.56 241
0 100.55 36
0 100.54 7
0 100.54 68
0 100.53 279
0 100.53 86
0 100.52 104
1 100.52 43
1 100.52 12
1 100.53 20
1 100.53 17
0 100.53 51
0 100.53 116
1 100.52 71
1 100.53 12
0 100.53 53
1 100.52 320
1 100.52 132
1 100.52 14
1 100.51 103
0 100.51 302
0 100.51 33
0 100.53 15
0 100.53 75
1 100.53 65
0 100.53 25
0 100.54 69
0 100.54 30
1 100.54 149
1 100.54 55
1 100.54 10
1 100.54 15
0 100.53 52
1 100.54 28
1 100.54 24
0 100.54 49
1 100.54 29
1 100.55 15
0 100.55 20
1 100.55 42
0 100.55 95
0 100.55 17
0 100.54 9
0 100.54 188
1 100.55 15
1 100.54 30
0 100.55 199
0 100.55 252
1 100.54 61
0 100.55 41
0 100.55 27
0 100.54 120
1 100.54 197
1 100.55 11
0 100.55 11
0 100.55 55
1 100.54 85
0 100.54 271
1 100.54 128
1 100.54 10
0 100.55 15
1 100.55 31
0 100.55 14
0 100.55 14
0 100.55 26
0 100.55 147
0 100.55 60
1 100.54 79
1 100.55 12
1 100.54 118
1 100.54 83
1 100.54 78
1 100.55 40
1 100.55 33
0 100.55 43
1 100.55 31
0 100.55 94
1 100.54 39
1 100.54 23
0 100.54 25
1 100.53 93
1 100.54 6
0 100.55 50
1 100.55 13
0 100.55 51
1 100.55 39
1 100.55 44
0 100.55 129
0 100.55 13
0 100.56 68
0 100.56 61
1 100.56 71
1 100.56 282
1 100.55 8
0 100.56 82
1 100.56 329
0 100.55 42
0 100.55 41
0 100.55 259
1 100.55 155
0 100.55 152
0 100.55 47
0 100.55 125
1 100.54 27
0 100.54 16
1 100.55 15
1 100.56 39
0 100.56 75
1 100.55 47
0 100.56 19
1 100.55 161
1 100.56 18
1 100.56 20
0 100.57 28
1 100.57 50
1 100.57 48
1 100.58 26
1 100.58 49
1 100.57 31
1 100.57 40
1 100.58 160
1 100.58 27
0 100.57 17
0 100.57 29
1 100.58 59
1 100.58 518
0 100.58 13
0 100.58 92
0 100.58 156
0 100.57 171
1 100.57 36
0 100.57 41
1 100.57 35
1 100.56 130
1 100.57 62
0 100.57 163
1 100.58 44
0 100.58 31
1 100.59 12
0 100.58 462
1 100.59 14
0 100.59 13
0 100.59 6
0 100.60 75
1 100.60 30
0 100.59 333
0 100.59 21
1 100.59 50
0 100.59 16
0 100.58 120
0 100.58 7
0 100.57 26
0 100.57 10
0 100.58 54
1 100.57 15
0 100.57 35
1 100.56 37
0 100.56 40
1 100.56 16
1 100.56 34
0 100.55 11
0 100.56 28
1 100.56 31
1 100.56 52
0 100.56 36
1 100.54 38
1 100.55 89
1 100.56 42
0 100.56 16
0 100.55 42
0 100.55 113
0 100.55 134
0 100.56 43
0 100.55 486
1 100.56 23
0 100.57 54
0 100.57 10
0 100.57 16
1 100.57 308
1 100.58 68
1 100.58 127
1 100.58 50
1 100.59 62
0 100.59 297
1 100.58 155
0 100.58 4
1 100.57 339
0 100.58 55
1 100.57 78
1 100.57 173
0 100.56 7
1 100.57 63
0 100.57 140
0 100.57 35
0 100.56 31
1 100.56 74
1 100.57 106
1 100.57 52
1 100.57 19
1 100.57 208
1 100.57 195
0 100.58 77
0 100.58 25
1 100.57 490
1 100.58 235
0 100.58 30
0 100.58 8
0 100.58 53
0 100.57 32
1 100.57 15
0 100.58 82
0 100.58 92
1 100.58 83
1 100.58 60
1 100.58 9
0 100.58 177
0 100.58 36
1 100.58 122
1 100.58 15
1 100.58 170
0 100.58 57
1 100.59 18
1 100.58 22
0 100.57 24
0 100.58 11
1 100.58 11
0 100.58 29
1 100.58 95
0 100.58 58
1 100.58 72
0 100.58 135
1 100.58 45
0 100.59 144
1 100.59 157
1 100.59 181
0 100.60 50
1 100.60 13
1 100.60 19
1 100.61 46
1 100.60 48
1 100.60 26
1 100.61 82
1 100.61 30
1 100.61 119
0 100.61 17
1 100.61 40
0 100.61 115
0 100.61 128
1 100.62 41
0 100.61 88
0 100.61 79
1 100.61 5
1 100.61 63
1 100.61 18
0 100.60 122
1 100.59 348
0 100.59 125
1 100.59 573
1 100.59 40
1 100.59 38
0 100.58 93
0 100.58 218
1 100.58 317
0 100.59 290
1 100.57 118
1 100.57 226
0 100.56 70
0 100.56 336
0 100.56 11
0 100.56 167
1 100.55 117
1 100.56 17
1 100.56 46
1 100.55 94
0 100.55 6
1 100.55 11
0 100.54 14
1 100.54 16
1 100.55 214
1 100.54 26
0 100.54 333
1 100.54 97
0 100.54 26
0 100.55 62
0 100.55 11
0 100.55 22
0 100.55 77
0 100.55 180
1 100.54 13
1 100.54 20
1 100.55 41
1 100.55 433
1 100.55 99
0 100.55 55
0 100.54 29
0 100.53 45
0 100.53 53
0 100.54 471
0 100.54 11
1 100.54 13
0 100.54 32
1 100.54 220
0 100.54 66
0 100.55 163
0 100.55 45
0 100.55 70
1 100.54 116
0 100.54 38
0 100.55 57
0 100.55 100
0 100.56 662
0 100.57 32
0 100.57 33
1 100.56 109
0 100.57 19
1 100.56 184
1 100.56 54
0 100.56 37
0 100.57 61
1 100.57 653
0 100.57 25
1 100.56 10
0 100.56 178
0 100.57 42
0 100.56 25
0 100.58 14
0 100.58 278
1 100.58 322
0 100.58 25
1 100.58 63
0 100.57 233
0 100.57 34
1 100.58 71
0 100.57 148
1 100.57 34
1 100.58 157
1 100.59 14
1 100.60 33
0 100.60 70
0 100.59 52
0 100.58 49
0 100.59 36
1 100.58 51
0 100.58 9
1 100.58 84
1 100.59 125
0 100.58 258
1 100.58 228
1 100.58 128
0 100.58 21
1 100.58 109
0 100.59 49
1 100.58 46
1 100.58 42
0 100.59 80
1 100.59 23
1 100.58 88
1 100.59 30
1 100.59 18
0 100.59 170
1 100.59 59
0 100.59 104
1 100.59 25
1 100.60 28
0 100.60 338
0 100.59 30
0 100.59 199
1 100.60 44
0 100.60 62
1 100.60 343
0 100.59 48
1 100.59 64
1 100.59 6
0 100.59 138
0 100.59 72
1 100.59 26
1 100.59 734
1 100.58 29
0 100.58 24
1 100.58 49
1 100.58 15
1 100.57 57
0 100.58 8
0 100.57 156
0 100.56 54
0 100.56 45
0 100.57 70
1 100.57 19
0 100.57 18
0 100.57 126
1 100.57 92
0 100.57 21
0 100.57 115
1 100.57 1197
1 100.57 35
1 100.58 219
0 100.58 62
0 100.58 43
1 100.59 26
0 100.60 141
1 100.60 89
0 100.60 162
1 100.60 131
1 100.59 174
0 100.59 192
1 100.59 39
0 100.59 80
1 100.59 65
1 100.59 29
1 100.59 19
1 100.59 258
0 100.58 115
1 100.58 326
0 100.58 92
1 100.58 46
1 100.58 41
1 100.58 36
1 100.57 46
1 100.58 48
0 100.57 108
0 100.58 16
1 100.57 30
0 100.57 12
0 100.57 84
0 100.58 114
0 100.58 112
0 100.58 23
1 100.58 22
0 100.59 26
1 100.60 18
1 100.60 97
1 100.59 25
1 100.59 76
0 100.59 165
1 100.59 44
0 100.60 47
1 100.60 25
1 100.60 108
0 100.60 39
1 100.60 54
1 100.59 160
0 100.59 53
0 100.59 19
1 100.59 51
0 100.59 52
0 100.59 84
1 100.59 229
0 100.60 17
0 100.60 54
1 100.60 34
0 100.60 93
1 100.60 84
0 100.60 42
0 100.60 27
1 100.59 258
1 100.59 50
0 100.59 26
1 100.58 4
0 100.58 66
0 100.57 53
0 100.57 112
1 100.57 76
1 100.57 90
1 100.57 18
0 100.57 22
1 100.57 110
1 100.56 31
1 100.57 58
0 100.57 11
0 100.57 9
0 100.58 25
0 100.58 55
0 100.58 86
1 100.59 111
1 100.59 37
0 100.59 45
1 100.59 67
1 100.59 56
0 100.59 57
1 100.59 187
0 100.60 272
1 100.60 7
0 100.60 71
1 100.60 40
0 100.60 34
1 100.60 36
0 100.59 252
0 100.60 85
0 100.60 279
1 100.60 149
1 100.60 238
0 100.61 59
0 100.61 26
1 100.61 59
1 100.61 38
0 100.61 70
1 100.62 6
0 100.62 29
1 100.62 57
1 100.61 49
0 100.61 21
1 100.60 215
0 100.60 32
0 100.60 115
1 100.60 6
1 100.60 13
0 100.60 9
1 100.60 18
1 100.60 33
1 100.60 40
1 100.61 23
0 100.61 11
1 100.61 61
0 100.60 50
1 100.60 126
1 100.59 46
1 100.60 42
0 100.60 204
0 100.60 23
1 100.60 13
0 100.61 180
1 100.61 135
1 100.61 391
1 100.61 107
0 100.62 12
1 100.61 27
1 100.62 30
0 100.62 20
0 100.61 277
1 100.60 5
1 100.60 78
1 100.60 56
0 100.59 27
0 100.59 24
1 100.59 8
1 100.60 234
1 100.59 48
1 100.59 11
0 100.59 30
1 100.58 185
0 100.59 35
0 100.59 102
0 100.60 104
1 100.60 65
1 100.60 7
1 100.60 42
0 100.60 136
0 100.60 3
0 100.61 59
1 100.61 61
1 100.62 49
0 100.62 188
0 100.62 56
0 100.61 10
1 100.61 52
1 100.62 53
1 100.62 31
0 100.62 5
1 100.63 129
1 100.62 16
1 100.62 32
1 100.62 34
1 100.61 108
0 100.61 92
0 100.61 67
1 100.61 42
1 100.61 196
0 100.61 66
0 100.61 101
1 100.61 98
1 100.61 22
1 100.62 104
0 100.63 74
1 100.63 33
1 100.62 168
0 100.62 227
1 100.62 57
1 100.62 231
0 100.62 54
1 100.62 67
0 100.63 21
0 100.64 67
0 100.63 49
0 100.63 33
0 100.63 127
0 100.63 58
1 100.64 93
1 100.64 14
0 100.64 121
1 100.65 57
1 100.65 50
1 100.65 51
1 100.66 20
1 100.66 211
1 100.65 48
0 100.65 28
0 100.65 35
1 100.65 104
0 100.65 319
0 100.66 11
1 100.65 271
1 100.65 153
0 100.65 23
0 100.65 125
1 100.64 87
1 100.65 79
0 100.65 216
1 100.65 32
1 100.65 112
1 100.65 11
1 100.65 157
1 100.65 20
1 100.65 153
1 100.65 33
0 100.64 40
0 100.64 80
1 100.64 64
0 100.64 312
0 100.64 77
0 100.65 33
1 100.65 37
1 100.65 87
1 100.66 36
1 100.66 49
0 100.66 213
0 100.66 34
1 100.67 10
1 100.67 51
0 100.67 54
1 100.66 13
0 100.67 50
1 100.66 521
0 100.65 10
0 100.65 98
1 100.66 63
1 100.66 45
1 100.66 70
1 100.65 113
1 100.65 31
0 100.65 4
1 100.65 80
1 100.66 25
0 100.65 68
1 100.65 41
0 100.65 56
1 100.65 35
0 100.65 64
1 100.65 63
1 100.65 41
0 100.65 23
0 100.66 105
1 100.66 61
1 100.66 47
1 100.66 28
1 100.65 101
0 100.65 21
1 100.65 27
0 100.65 431
0 100.66 108
0 100.65 20
1 100.64 59
1 100.64 237
0 100.64 48
1 100.64 123
1 100.64 10
0 100.63 21
1 100.63 91
1 100.63 458
0 100.64 216
1 100.64 84
0 100.64 428
1 100.64 158
1 100.64 48
0 100.64 55
0 100.63 11
0 100.63 20
0 100.63 65
1 100.63 73
0 100.64 115
1 100.64 33
1 100.64 100
0 100.63 83
0 100.63 231
1 100.64 74
1 100.65 151
1 100.65 154
0 100.64 83
0 100.64 7
1 100.64 118
1 100.64 34
1 100.63 175
1 100.64 82
0 100.63 243
0 100.62 12
0 100.62 248
0 100.63 13
1 100.62 188
1 100.62 21
0 100.62 67
0 100.63 57
0 100.63 46
0 100.63 110
1 100.63 65
1 100.63 50
1 100.62 35
0 100.63 11
1 100.62 29
1 100.62 89
0 100.63 102
1 100.64 64
1 100.63 179
0 100.63 331
1 100.64 129
1 100.63 29
1 100.63 197
1 100.63 27
1 100.63 50
0 100.62 55
0 100.62 52
0 100.61 8
1 100.60 30
1 100.60 20
0 100.59 72
1 100.59 107
0 100.58 31
0 100.58 26
1 100.57 84
1 100.57 336
1 100.57 117
0 100.57 53
0 100.57 125
1 100.57 18
1 100.57 213
1 100.56 12
0 100.57 131
0 100.57 570
0 100.57 34
1 100.58 70
0 100.57 78
1 100.56 56
1 100.56 169
0 100.56 8
0 100.56 86
1 100.56 469
0 100.56 40
1 100.57 234
1 100.57 5
0 100.57 61
1 100.57 312
1 100.57 75
0 100.56 53
0 100.55 72
0 100.55 14
1 100.56 40
1 100.56 800
1 100.56 69
1 100.56 47
1 100.56 101
0 100.56 22
1 100.56 18
0 100.56 12
0 100.54 17
0 100.54 12
0 100.54 192
1 100.54 96
1 100.54 61
0 100.55 49
1 100.55 10
0 100.55 13
0 100.55 133
0 100.56 36
1 100.57 26
1 100.57 41
0 100.58 83
0 100.57 179
0 100.57 14
1 100.59 164
0 100.59 57
1 100.59 40
1 100.59 83
1 100.59 72
0 100.60 9
0 100.60 29
1 100.60 75
0 100.60 8
0 100.59 80
0 100.59 8
1 100.59 47
1 100.60 59
1 100.60 465
1 100.60 48
0 100.59 58
0 100.59 59
1 100.59 215
1 100.60 107
1 100.60 26
0 100.61 44
0 100.61 128
1 100.62 361
1 100.62 38
0 100.62 81
0 100.63 44
1 100.62 202
1 100.62 135
1 100.62 35
1 100.63 104
0 100.62 5
0 100.61 149
1 100.61 12
1 100.62 52
1 100.62 55
0 100.61 81
1 100.62 22
0 100.62 65
1 100.62 64
0 100.63 126
1 100.63 30
1 100.63 115
1 100.63 11
1 100.63 137
1 100.62 25
1 100.62 17
1 100.62 147
0 100.62 15
0 100.62 75
0 100.63 56
1 100.62 180
0 100.62 59
0 100.62 55
0 100.62 20
1 100.61 86
0 100.61 53
0 100.61 35
1 100.60 22
0 100.61 182
0 100.60 45
1 100.60 29
1 100.61 636
0 100.61 14
0 100.61 21
1 100.60 46
0 100.60 47
1 100.59 21
0 100.58 45
1 100.59 31
0 100.58 41
0 100.58 45
1 100.58 134
0 100.58 33
0 100.58 25
1 100.58 171
0 100.58 34
0 100.59 24
0 100.59 22
1 100.59 205
1 100.59 94
0 100.59 56
0 100.59 7
1 100.59 84
1 100.60 21
0 100.61 206
0 100.61 242
0 100.60 40
0 100.60 10
0 100.61 29
0 100.61 7
0 100.61 207
1 100.61 56
1 100.62 19
0 100.61 16
0 100.61 28
1 100.61 104
0 100.61 25
1 100.61 199
0 100.60 65
0 100.59 101
0 100.60 34
1 100.60 358
1 100.60 117
1 100.60 36
0 100.61 73
0 100.62 9
1 100.61 33
0 100.61 39
1 100.61 135
0 100.61 418
1 100.61 114
1 100.62 17
1 100.62 128
1 100.63 44
1 100.62 54
0 100.61 11
0 100.61 59
0 100.62 26
1 100.62 25
0 100.62 856
1 100.62 10
0 100.62 887
0 100.62 42
0 100.63 79
1 100.63 101
0 100.63 91
1 100.64 6
0 100.63 11
0 100.62 61
0 100.62 53
0 100.62 163
0 100.61 3
1 100.62 51
0 100.62 22
0 100.62 56
0 100.61 70
1 100.61 89
0 100.62 152
0 100.62 98
0 100.61 35
1 100.60 142
1 100.59 114
1 100.59 38
1 100.58 241
0 100.58 630
0 100.58 38
0 100.57 64
0 100.58 126
0 100.59 40
0 100.59 43
0 100.60 110
1 100.61 243
0 100.62 9
0 100.62 53
0 100.62 77
1 100.62 43
0 100.62 232
1 100.61 71
0 100.61 24
0 100.62 124
1 100.62 10
0 100.62 27
1 100.62 13
1 100.62 6
0 100.62 67
1 100.62 59
0 100.63 98
1 100.63 67
1 100.63 6
0 100.63 47
